"gene_symbols","lfc","WT_expression","KO_expression"
"Slc26a7",0.189234008522314,3.05642,0.813329
"Rundc3b",0.27500414276345,2.088892,0.543387
"Tmem270",0,0,0
"Cyp2b13",-0.128294926531119,0,0.234121
"Abcb1a",0.0806908836965601,1.20985,0.868285
"Ofd1",-0.30464729333174,0.682441,2.452972
"1110051M20Rik",-0.29250207812667,4.516698,13.043245
"Cd79b",-0.274816417546171,80.524785,114.634835
"Ranbp17",0.52834624609619,10.493022,0.73175
"Pogk",-0.435296714332479,3.410453,7.791672
"Mis12",0.136989155038336,7.783468,5.749389
"Eps8l3",0,0,0
"Nlrp4a",0,0,0
"Bace2",0.0796447174916377,4.692461,3.740612
"Kazn",-0.315999067502037,12.984845,21.391076
"Tlx3",0,0,0
"Ildr2",-0.0466462937282692,3.957459,4.422117
"Apobec1",0.0475048269127214,21.476159,20.084428
"Nlrp9c",0,0,0
"Tmem51",-0.303301463411318,6.105477,13.622074
"Pck2",0.218322686167747,14.127706,9.389888
"Dhx33",0.315543492007556,10.800644,6.140417
"Gemin8",-0.0850454169239967,2.816925,4.356448
"Plekhg1",0.659111842346878,45.535094,20.804033
"Aicda",-0.0711814520842839,0,0.054571
"Mael",0,0,0
"Dok4",-0.174705625619216,10.499062,15.227059
"Nrl",-0.0503354398648348,0,0.012548
"Erc2",0.134934194149414,5.097105,3.35868
"Ppip5k2",-0.0740651051881578,8.276857,9.598587
"Rimklb",-0.0616465086964828,0,0.031728
"Cyp2b23",-0.123264900347869,0,0.181658
"Tasor",0.0374238799966555,17.300203,16.976227
"Oaz2",0.141218938322847,58.786303,50.067575
"Ppp1r14c",0.0429964152833726,0.602401,0.422668
"Dnph1",0.0280859731135212,2.974214,2.579103
"Efhd2",-0.100401749527029,22.048555,26.269245
"Cyp2b9",-0.270681192037678,0,1.045015
"Rad54l2",0.479942830332178,11.39601,5.403909
"Clcf1",-0.000218337860088624,3.811025,3.902148
"Sh3bgr",-0.0795812653626786,0,0.132868
"Nup88",-0.0530728446666089,13.979188,15.82595
"Phc1",-0.475597115291796,3.336439,11.486364
"Mthfd1l",-0.0496007043325459,5.024963,5.817377
"Kremen2",-0.0616465086964828,0,0.046988
"Hmgn1",0.0285655952041832,27.827529,27.28483
"Madd",-0.0440320022727647,17.374043,18.873694
"Tbl3",0.22140422919035,12.571061,7.70897
"Col16a1",-0.36030594391395,0,0.936449
"Slco4c1",0.00923658484912515,0.308115,0.292611
"Apobec2",-0.137803878201156,0,0.372397
"Dnajc16",0.398662370887752,11.111744,5.380506
"Limd2",0.102486073466716,83.719599,76.4251
"Ap1g2",0.125585572604614,13.539206,10.771202
"Cyp2s1",-0.0732969685759439,6.040913,7.442497
"Agmat",-0.137803878201156,0,0.37647
"St8sia4",-0.0434563399899162,14.4,15.604164
"Sh3pxd2b",0.0616091875895091,3.01255,2.683659
"Camta2",0.163194190070387,15.152773,11.712423
"Creg1",-0.0881990198670426,44.548648,52.686771
"Klc3",-0.0132237357611498,1.800952,1.989057
"Rsc1a1",0.527468181110386,8.123746,0.725522
"Il17rd",0.226417475292523,2.867799,1.664768
"Virma",0.0872618038692039,14.905981,13.636694
"Zfhx2",0.21128698718932,3.751504,2.398261
"Scamp5",-0.185881871685018,9.611687,13.966428
"Rcsd1",0.00923794421210822,27.074206,27.390194
"Kcna2",-0.548122483924315,0,1.154741
"Hnrnpul1",-0.00114069604239297,50.25527,51.511707
"Hesx1",-0.112530645214012,0,0.390162
"Esrp1",-0.00505190911864162,2.908471,3.022376
"Cep126",0.0659096908737915,3.210418,2.67941
"Eif4h",-0.114523513130395,60.480783,69.960856
"Erg",0.0743714826127757,19.249509,17.295097
"Ppp1r13l",-0.0235160691373828,1.488794,1.712344
"Ints8",0.235270631470316,15.960192,10.917198
"Slc25a34",0.0574528941038004,2.946891,2.42144
"Rnf167",0.0579147389041381,47.056923,44.634445
"Cd53",0.316425874965436,166.324213,125.797227
"Siah1b",0.0245923842453628,3.438656,3.068092
"Lat2",0.163776547263613,17.611066,12.421361
"Myh6",-0.0941570498798852,0,0.037512
"Cmtm5",0,0,0
"Appl1",0.21802496173254,17.068551,12.339993
"Spen",-0.561006991294731,8.078775,16.172338
"Snrnp25",0.230648403143864,17.869673,5.969281
"Il25",-0.0355934334579295,0,0.035279
"Oard1",0.0783011720419911,13.068764,10.735451
"Cept1",0.223846305841429,48.403958,34.897448
"Gm9772",0,0,0
"Cop1",0.232425725918088,41.548514,28.629698
"Ttc3",-0.24323848405799,17.0735,23.687415
"C1qtnf4",-0.303557862438964,0,2.032864
"Iqcc",-0.196379423373017,9.362114,19.066543
"Iqsec3",-0.0355934334579295,0,0.004707
"S100g",-0.78559639358047,839.618502,1717.914411
"Chil3",0.0339314486315949,2.188238,1.829733
"Eml2",-0.147063591345772,7.094732,10.620999
"Agbl2",-0.222067266607317,0,0.324411
"Tex264",-0.245742960157056,28.612131,43.547119
"Dennd6a",0.231360651873112,28.754921,21.853644
"Hlcs",-0.0413861661052497,5.608567,6.237675
"1700123O20Rik",0.0370866446688147,14.155352,13.247563
"Snrpd2",-0.0353816030899434,14.429639,16.06146
"Catsperd",0.114498056374227,1.033102,0.340331
"Zmynd15",-0.0775467486583903,1.535831,2.309535
"Gpr161",0.109933319998039,0.997491,0.407457
"Gm11639",0.00151805617298884,0.082821,0.083433
"Six5",0.123751783418397,3.108921,2.011137
"Szrd1",0.536717232299102,78.68591,41.562354
"Tiprl",0.0283680328754805,26.978564,26.038676
"Sft2d2",-0.121222421629195,22.144231,25.82857
"Psme4",-0.0678404966054114,22.009944,24.380408
"Plekhh2",0.0602912199399785,0.650522,0.492438
"Reps2",-0.358587510079504,2.085787,4.895635
"Dlk1",-0.14231962994376,0,0.435285
"Erf",-0.0489650188013897,11.430689,12.760183
"Bsdc1",0.0473089895285437,24.627388,23.31036
"Crocc",-0.414942320281591,6.884295,14.088976
"Ino80d",-0.0688533330248688,8.674468,9.650858
"Rsph6a",0,0,0
"Begain",-0.0711814520842839,0,0.039077
"Osbpl10",0.0999506798552598,3.053559,2.073097
"Wdr25",0.021189278761149,2.9626,2.772498
"Tmem205",-0.307738298967346,6.734421,21.172383
"Gfer",0.269399375864031,18.08728,8.57265
"Foxa3",0.10367018900309,0.794517,0.278858
"Kcnd3",-0.224890584070161,0,0.251798
"Ccr6",0.307798120374462,20.685871,7.999733
"Kcnk18",0,0,0
"Gm21988",0.261423751559249,7.821169,3.330205
"Atp1a3",-0.0320621834835286,3.397232,3.832885
"Fbxw4",-0.117999378152675,6.249609,8.981087
"Slc19a2",0.0911779660111094,3.447897,2.660525
"4930505A04Rik",0,0,0
"S100pbp",-0.107527954196749,11.659647,14.485496
"Rfx3",0.200013216874675,5.726853,3.895694
"Padi6",0,0,0
"Ulk4",-0.054797228012518,0.392687,0.605722
"Slc16a11",0.242283116138974,10.30808,3.27303
"Arhgef1",0.384810402969253,117.440537,83.086617
"Tet2",0.235031830450978,20.15934,15.10104
"Rcc2",-0.0716471930601017,26.059704,29.0724
"Mgl2",-0.262144348923149,8.452152,16.738771
"Rps19",0.329778951580954,561.822854,422.352239
"Cables1",-0.123691376865942,5.001948,6.885942
"Asgr2",-0.282071788483758,0,1.827056
"Arhgef10l",-0.133708945154922,8.36599,11.165472
"Slc22a2",-0.073905119861994,6.57908,8.176659
"Arhgef38",-0.227739034299548,2.056819,3.863381
"Igsf21",-0.0355934334579295,0,0.016944
"Gm11992",-0.132214882091963,1.986958,3.48687
"Sun3",-0.128294926531119,0,0.404983
"Mill2",0.164142086243169,1.686742,0.44444
"Sh3kbp1",0.251086461648031,32.209801,23.900632
"Abhd4",0.210840681198508,33.934715,24.395895
"Npnt",0.159759741652904,38.295046,33.137225
"Trim62",-0.111881657218593,2.044556,3.04314
"Iqcf4",0,0,0
"Cmtm8",-0.0574536644248091,8.543412,10.628298
"Nrg3",0,0,0
"Map7d2",-0.133134565608452,0,0.145589
"Iffo2",-0.0856626488409837,2.628304,3.350673
"Ghitm",-0.243437110021807,150.038844,193.288505
"DPCD",-0.0532960699433378,5.764687,7.662072
"Irgq",-0.0366567459458569,4.927657,5.405767
"Fam117b",0.19447945960486,38.859742,32.791142
"Lrit1",-0.0711814520842839,0,0.029057
"Ramp3",0.0996959804293702,38.450292,33.08604
"Slc7a13",0,0,0
"Wdr43",-0.104213850644602,16.096472,19.506209
"Wwp1",-0.0398507345340491,11.089182,12.118903
"Mslnl",0,0,0
"Pif1",-0.184827173116885,0,0.232678
"4930596D02Rik",0,0,0
"Nacad",0.222100885838023,4.725694,1.350725
"Fzd7",-0.234564297490696,9.068529,13.362316
"Grid1",-0.210392446936256,0,0.189778
"Rwdd2b",0.21643732557153,6.455526,3.138937
"Ostc",-0.11256973186056,25.540005,32.99597
"Tspyl2",0.0584888092455582,6.998319,6.046552
"Elmo1",0.0956693841496943,23.236008,20.889531
"Iqsec2",-0.0862880114028126,16.969863,20.360376
"Ccdc8",-0.0877896753809573,0.629518,1.007234
"Pde9a",0.0583443914618318,7.973563,6.870328
"Nbl1",-0.199429546942984,1.835263,4.742898
"Msantd4",-0.0353028096174093,11.753695,12.847042
"H2az2",0.276151344916212,47.953188,26.848462
"Zfp598",-0.153200284285717,8.486378,11.590965
"N4bp2l1",0.0161646977983363,11.187264,10.982982
"Smc1a",-0.0207164815874883,12.587784,13.323413
"Cyyr1",-0.0171966552361518,21.267029,22.092982
"Ripk2",0.292765824582769,8.762045,4.234708
"Nme8",0,0,0
"Pnma8a",0,0,0
"Tmco4",-0.199035431314268,5.900947,9.555563
"Dnah7b",-0.0496973975283321,1.852194,2.153093
"Brca2",-0.138176158585219,0.701524,1.159235
"Osgin2",0.0935989521540748,6.237195,4.744959
"Otud3",-0.191060702422771,0.996757,3.189752
"Zmiz2",0.0513511190307021,20.019051,19.162807
"Spem1",0,0,0
"Lonp1",-0.00231151680788066,16.881865,17.354155
"Hectd2",0.223506618599083,1.9785,0.536373
"Prkd2",0.0963685593943513,26.581974,24.17337
"Chrnb1",0.280172732741159,5.625998,1.340142
"Pla2g5",-0.186278984069203,2.466273,5.612945
"Rpusd1",0.150831392249996,6.604722,3.892689
"Pla2g2d",-0.137803878201156,0,0.229636
"Trir",0.0697739889254976,73.973684,67.969709
"Map6d1",-0.0616465086964828,0,0.029231
"Yeats2",0.549375810682996,24.326043,10.066482
"Clvs1",-0.0355934334579295,0,0.009019
"Arhgap11a",0.052208946141894,2.385726,2.066647
"Elovl6",0.173850410558519,7.309626,5.486532
"Arhgap12",-0.171585248828764,13.362257,18.188537
"Phf8",-0.187078393755963,9.065587,12.385704
"Ublcp1",-0.126062747029732,9.274133,12.698216
"Chd7",-0.305497403688619,5.412588,8.915067
"Vps41",-0.368710190252232,10.665082,20.172513
"Pklr",0.238408679968225,11.925238,5.127759
"Rbbp8",-0.453673822819448,9.444899,22.816455
"Mul1",-0.259822597138944,6.166826,10.733084
"Wnk3",-0.230432638234944,0,0.224901
"Lamp3",-0.184827173116885,0,0.256706
"Kcnj1",-0.364376400990309,99.011566,139.922636
"Tmco5b",0,0,0
"Zfp236",-0.0457182207661866,11.668153,12.783189
"Car8",0.260814557607262,7.553419,4.334441
"Rusc1",0.131628818413729,19.885531,15.283198
"Uspl1",0.455408413536516,23.416052,11.327739
"Dmxl2",-0.0980164761369284,6.734967,7.970341
"Tox",0.173748857767354,3.30569,1.8852
"Ttc1",0.0846134013926214,19.24111,16.591874
"Sox15",0,0,0
"Adgrf1",-0.393539027864378,0,1.009638
"Cdk13",-0.475293245122035,20.700283,37.986868
"Katnal1",-0.354442455142623,1.025874,3.56035
"Cftr",0.180144244035287,1.424847,0.716636
"Gtf3c3",0.145920269459248,11.658072,8.781644
"Sntb2",-0.0249358300025957,10.858116,11.492298
"Nkx6-2",-0.0503354398648348,0,0.055213
"Slc7a1",-0.0662386289018571,5.937358,6.813209
"Thoc6",-0.0412815664477506,3.53379,4.577647
"Ak7",-0.14231962994376,0,0.165694
"Inhba",0.143241437458142,0.468254,0.169176
"Pcf11",-0.11557949990933,18.95827,22.561685
"Atp1b2",0.0560122191397152,4.95666,4.260644
"Mup4",0,0,0
"Atg2b",0.0237097217721214,9.472911,9.375328
"Ankrd42",-0.00234302283733356,1.127259,1.170864
"Wrap53",-0.122382680220262,2.591603,4.466168
"Bdkrb1",0,0,0
"Rap1gap",-0.108336770256503,38.263982,44.58436
"Tmem29",0.0311279964279478,7.061629,6.470528
"Rgl2",0.442944287434187,53.185784,28.11404
"Ssr2",0.152243956858756,66.435278,53.941987
"Nutm1",0,0,0
"Tcl1",0,0,0
"Pum3",0.400184817312219,50.832977,22.147004
"Myzap",-0.185516602204403,1.399703,3.319852
"Shtn1",-0.0675979717137007,3.14903,3.887231
"B4galnt3",-2.18671035412399e-06,5.801631,5.938524
"Ccdc9",-0.0993393599499832,14.302467,18.544649
"Ninj2",0,0,0
"Cldn5",-0.268659155131459,6.03243,13.767941
"Htr2c",0,0,0
"Mdfic",0.0519225017755325,17.729343,16.778757
"Mettl18",0.119312513905635,4.813886,2.861002
"1700013G24Rik",0,0,0
"BC055324",-0.338769479835728,0,0.909887
"Wapl",0.003124505743342,30.060243,30.679795
"Dicer1",0.538513024370134,37.654315,19.326468
"Pik3r1",-0.152454480117589,31.029499,37.207569
"Meis3",0.149869398155625,2.539973,1.07389
"Paqr6",-0.0871746986997985,0,0.296964
"Hibch",-0.250884754659042,4.482823,9.82221
"Nthl1",-0.248851733846768,0,1.475978
"Ccnb1",-0.0734076457827069,1.686742,2.62253
"Utp4",-0.069473413215146,7.893346,9.581596
"Mfsd6",-0.260542751683181,4.904731,8.28591
"Gk5",-0.178090482434698,1.023178,2.198424
"Arhgap32",-0.410110988197269,7.356076,12.897345
"Mmrn2",0.168711601786326,55.207185,46.593265
"Serpina3h",-0.309299035434778,12.980872,27.062467
"Rpl21",0.440541602360408,40.899927,19.183203
"Tardbp",-0.307597934919636,48.941787,73.293151
"Cacna2d4",-0.227678614311872,0,1.186985
"Gpr12",-0.106758648456811,0,0.19813
"Shld2",-0.00692976683471969,4.663157,4.870801
"Smpx",0.0710090256934333,4.251941,2.689617
"Dcp1b",0.092313228590502,7.266162,5.787967
"Syt15",0.0797629720752244,0.424405,0.201526
"Serpina3g",0.00121844652367464,8.368508,8.535005
"Piezo2",-0.0191884970991989,5.628516,5.988703
"Zfp281",0.161477808524717,11.023952,8.751703
"Stx3",0.16860996451071,14.367676,10.186942
"Cep78",0.0559035049182146,2.480971,2.002889
"Kif14",-0.0657141552445601,0.30282,0.486552
"Gm3402",0,0,0
"Rrp9",-0.083262556354379,4.364839,6.311063
"Irf8",-0.316826073438031,30.677592,45.941547
"Upk2",-0.146696002846049,0,0.586559
"Rnf123",0.0183450212931557,18.471565,18.242076
"Ago1",-0.0768947199338808,10.525533,11.936815
"Rbp3",0,0,0
"Serpina3a",-0.0355934334579295,0,0.028395
"H2-Ob",-0.0725674824458622,15.054581,17.567754
"Sox5",0.136416672282625,5.466995,3.38361
"Disp3",-0.0503354398648348,0,0.011783
"Hspb8",0.00260073691544349,2.713263,2.74487
"Serpina5",0,0,0
"Ptchd1",0.100244617822954,2.716664,1.697348
"Fbxo2",-0.204303138938609,0,0.920383
"Fmod",-0.150945120588283,0,0.185057
"Nop53",-0.0367485241413519,74.449187,79.888067
"L3mbtl4",0.232526036165191,1.446648,0.152474
"Tssk1",-0.0355934334579295,0,0.008568
"Serpina12",0,0,0
"Camsap2",0.25864423501412,16.049267,11.567729
"Selenow",0.0431039886470845,150.848744,145.911417
"Prelp",-0.0735091643959986,1.701617,2.301049
"Crx",0,0,0
"Obox6",0,0,0
"Sdk2",-0.163309871035519,0.130544,0.367258
"Tmtc4",-0.287951610217291,2.259392,5.624722
"Nlrp5-ps",0.022048316773903,2.686651,2.412609
"Cdc42ep4",-0.0220304499063086,16.057002,17.022941
"Inava",0.0617918798232271,3.130249,2.503754
"Mbp",0.084445020187685,13.129617,11.772849
"Entpd3",0.132348025989904,0.44671,0.101447
"Bicdl1",0.0551582706712761,17.89907,16.677465
"Nppa",0,0,0
"Ccdc74a",-0.0616465086964828,0,0.208238
"Mmp1b",0,0,0
"D11Wsu47e",-0.102951757813043,3.134974,4.806027
"Gucy1a2",-0.319694522302742,0,1.169468
"Ggact",-0.0896930433671059,24.421313,30.076866
"Fam104a",-0.0141959777841372,10.232283,10.780212
"Mrps27",0.0771535359009565,11.519535,9.794648
"Kctd12b",0.346981670273848,24.770679,16.635261
"Gcn1",-0.377644475022816,19.077308,28.815401
"Kif21b",-0.286189520032801,7.795932,11.635491
"Slc5a12",-0.248095353858442,66.947858,86.32595
"Ddx24",0.426961400591999,46.563549,26.958516
"Klf8",-0.0412372328390003,0.344968,0.478752
"Pcca",0.0898196015114472,35.125522,31.54335
"Pnpla3",-0.0711814520842839,0,0.109013
"Slc39a11",0.0093567764944904,7.485563,7.480093
"Rragb",0.0993221442885837,2.833719,1.822308
"Bbox1",-0.0371370680945979,0.379088,0.53108
"Prima1",0.0311492960232478,2.092117,1.641472
"Rims1",0,0,0
"Pyroxd1",-0.128991081651535,2.558582,4.150125
"Lrrc18",0.175308814921321,1.830092,0.550659
"Lrrc29",-0.184314112405209,0.657497,1.976606
"Iapp",0,0,0
"Bivm",0.333663313195329,18.2373,9.164458
"Fcho2",-0.289549238670064,25.686937,36.407637
"Amot",-0.229023647521595,3.00198,5.026585
"Kcnj2",-0.014193721487981,2.488598,2.648803
"Rasl12",-0.117040728991199,1.073653,2.009403
"Cox6a1",-0.0459700507014009,282.297755,305.106035
"Slco1a1",0,0,0
"Lhfpl1",-0.133134565608452,0,0.259145
"Btbd7",-0.0810671377130703,10.982106,12.50319
"Zic5",0,0,0
"Tmem273",-0.0494658763557538,2.274345,3.089218
"Mpped1",0,0,0
"Trpc5",-0.112530645214012,0,0.075721
"Ubr7",0.127259374026082,13.772048,11.339083
"Gm20604",-0.196745389549502,1.138905,2.806641
"Alg13",-0.13361483619399,1.432623,2.840864
"Pi4ka",-0.164801949497676,23.083092,28.165287
"Khdc1c",0,0,0
"Coro2b",0.387955732390649,21.40872,10.617239
"Prrxl1",0,0,0
"Pgm5",-0.241045143916548,3.348499,6.9581
"Coq5",0.0440269104089364,12.712274,11.820228
"Kirrel",-0.196668476869474,0.205902,0.675914
"AAdacl4fm3",0,0,0
"Tspo",-0.239205203036837,58.12624,87.802672
"Tmem45b",-0.114350095137581,15.54052,19.979923
"Rnf10",-0.0404740866164914,49.843249,53.305025
"Pde3a",-0.152310338729873,1.195789,1.83249
"Utp15",0.294477190270374,10.940356,6.434698
"Cd1d2",-0.0663023952847404,1.410586,2.25856
"Trem3",0.0912571933164354,1.862868,0.769257
"Plekha6",-0.552614847396015,14.834804,30.023447
"Gpr155",-0.322219363052659,2.387039,5.572226
"Tpp2",-0.025099814752009,19.418703,20.465685
"Ubac2",0.122745575327194,24.172862,20.087334
"Ppp2r2d",-0.404521995842167,7.371358,18.342718
"Slc24a4",-0.0616465086964828,0,0.021074
"Enc1",-0.128774458942098,3.526756,4.866644
"Ydjc",-0.130378198392812,1.061174,2.649411
"Mapk1ip1",0.141332439461232,10.130903,6.769689
"Cir1",-0.0516773927482053,7.166935,8.290863
"Tram2",0.206226932398373,4.836728,3.242278
"Cpsf2",-0.00151363748497779,8.386165,8.606961
"Lad1",-0.165728847710634,19.268416,24.967456
"Capza3",0,0,0
"Myrip",-0.0169702918279153,0.924738,1.031371
"Abca9",-0.20871781222024,1.874838,3.292322
"Gck",-0.0795812653626786,0,0.069615
"Phlda3",-0.0585419570769812,2.37529,3.312897
"Pramel1",0,0,0
"Efhc1",-0.0500616318396858,0.749591,1.144501
"Poldip3",-0.0602648077320662,27.909296,30.825209
"Fam169a",-0.100655569513015,0,0.055133
"Oasl1",-0.245739120341868,3.681116,8.033814
"Abca8a",-0.33504288197172,0,0.49206
"Sytl3",-0.295153756803437,0,1.315666
"Ptpre",0.155403993686942,7.509658,5.508672
"Pdcd7",-0.126978436882993,3.939605,6.002482
"Haus1",-0.0877628923194376,3.899877,5.857386
"Rpl37",0.101202841971912,136.582331,123.318198
"Fhdc1",-0.302811150455755,0.366399,1.895668
"Rhod",-0.168491766501562,2.567313,5.748561
"Ppp4r3a",-0.118143534807244,26.125022,30.896378
"Card6",-0.28764819954757,6.003294,10.304517
"Tcf20",0.0241848902955244,35.988083,35.976221
"Oosp1",-0.0503354398648348,0,0.079171
"Mcm3",0.421767953104803,32.901177,16.081424
"Ankrd13a",0.0549066370112943,37.36968,35.756541
"Il17f",-0.106758648456811,0,0.418421
"Ipo9",-0.344290667090231,15.112925,24.424219
"Ndufa7",-0.214367883011375,108.980177,159.632418
"Olfr680-ps1",0,0,0
"Macc1",0.00324543821774981,0.645196,0.649648
"Shisa4",-0.264255253635415,2.806361,7.736509
"Git2",0.516261089988095,57.718398,31.764148
"Lman1",-0.20503858956287,31.079639,40.067465
"Wipi1",0.0697147262113518,9.421326,8.125788
"Gpr45",-0.0711814520842839,0,0.065291
"Dlx1",0,0,0
"Tdrkh",0.0218022465659722,1.737446,1.552568
"Ammecr1l",0.124776482538376,14.814177,12.335017
"Slc16a6",0.701863603544099,19.300915,2.101999
"Metap1d",0.037397463497431,12.957187,12.083299
"Nol4",-0.0503354398648348,0,0.030493
"Rnpep",0.0414569166360277,25.836366,24.823346
"Fam222a",-0.101832636332121,1.598601,2.510323
"AW549877",0.410004611393489,35.051388,20.65465
"Agrn",-0.211844687124414,20.056616,25.644738
"Mvk",0.0393413193246843,9.688582,8.833714
"Mfsd9",0.182635111797884,8.209923,5.521787
"Tango6",-0.0165694779007328,2.866679,3.084098
"Tnfrsf18",0.0173959301294797,4.465918,4.208379
"Pkp2",0.164577382651686,6.954125,4.674364
"Pigs",0.139269374200333,20.256439,16.495973
"S100a10",0.069334152288608,141.443347,132.394813
"Znrf3",-0.228570401984255,3.779323,6.131195
"Dcaf17",0.211065571173807,11.160865,7.460424
"Spidr",-0.0602364311254249,4.71643,5.619364
"Mettl8",0.349940606895808,16.416316,6.509289
"Arhgef11",0.0320777163420232,13.72862,13.484328
"Rptn",0,0,0
"Elmod1",-0.0616465086964828,0,0.044203
"Hrnr",0.250370332338635,0.138436,0
"Rapgef5",0.0930380123195107,37.185479,34.258719
"Zbed3",0.0703193332677081,12.072496,10.482091
"Tlk1",0.012239073158181,23.283196,23.388949
"Foxn4",0,0,0
"Acacb",0.131870924968382,14.971002,12.978092
"Wdr41",-0.0148436805459973,8.130109,8.591263
"Ncapg2",-0.0742753701157337,3.169827,4.049733
"Lce3b",0,0,0
"Mat2b",0.0935708219444749,41.647268,37.55771
"Igsf3",-0.24237434277658,2.155394,4.048018
"2010003K11Rik",0,0,0
"Csgalnact2",0.0826977719595554,10.91272,9.657415
"Tbca",0.0432864203992906,84.690235,79.741466
"Sln",0,0,0
"Dstyk",-0.0669519072817906,11.164479,12.649262
"Dync2i1",-0.142306969741616,0.88821,1.821855
"Wdr11",-0.0767065231986361,10.666621,12.349619
"Zfp386",-0.110648872505568,11.232847,14.263609
